content,annotation/label/0
Oh  that sucks. Why I blew off my own appointment yesterday. I just couldn't face the wait.,1
At the C's before I hit the hay. Still hate Boston?,1
yeah it really sucks I need to manage my time better I guess or maybe I should party haha. Oh well. C'est la vie I guess.,1
slap a bitch? What you want to do is CHOKE A BITCH like Wayne Brady!,1
I got fuck all for Christmas babe. How about you?,1
--well...i had to pee...and my stupid ass lifted the seat with the same hand i was holdin the phone in...then...PLOOP!!!,1
damn straight! I say you  me and danie have an epic rap party over break since we'll all be off. Yes?,1
haha someone told me katie (?) was a bitch so I was like ehh. Death cab & JACKS MANNEQUIN FGHSDJ &lt;3 hehe,1
Your John Mayer = My Jacks Mannequin. Andrew McMahon is my LIFE SUPPORT. Not to sound emo or anything ahaha,1
LIKE BITCH WUSSUP! Ahahaha,1
I just needed an axcuse to share it.  I hate oatmeal  actually.,1
 Damn woman you don't know your own strength.  LOL,1
I don't always agree with you... but I do this time! Slow the hell down and stop getting so emo about it.,1
no she didnt yet. maybe she does hate us now. *sad day*,1
lol... I have ass too..,1
he hasnt scored 82 but he's taken a team to the finals damn near by himself,1
that's what you fucking get for that fucking video!,1
ass.,1
That show sucks. It always scares you. And Boo Danny. He is a fail!,1
yes & i cant fucking wait!  I can hardly bring myself to review - i must but dont want to.,1
fuck no _ I'll be out there by myself.  That's my ALONE time. Meditate if you will. Me the pipe & the stars rflecting & thnkng,1
 I couldn't agree more.  And if I didn't feel like such a loser I would say I win for understanding!,1
Damn those Mythbuster guys! Anyone who works or lives in Alameda must be crazy anyway!,1
lmao  i hate you. &lt;3,1
i hate you! i want to be in bed :(,1
i bitch slapped my cousin once.,1
.....I.Hate.Him. He's.... UGGG!,1
oh  i am fine. But she will not be if she doesn't shut her fat fucking mouth.,1
violent ass...,1
fuckery is always welcomed..only second to hate. Speaking of which...I haven't told you how much I hate you lately,1
a fat boy sweet talker?,1
Why do you kombat when I have to leave the computer!! DAMN YOU!!!,1
I wanna get him a ring that means "ur a great kid to fuck",1
haven't the Palestinians suffered enough without having to deal with that fat fool......heh,1
AHHH I HATE THAT..,1
lol you'd go gay for Zac Efron,1
"""If they would have cremated that son bitch I'd be tale grabbing his ass right now""",1
So you are right... reciprocity is a bitch (Just not in the way that Lauren Hill meant it),1
Grammar nerd.,1
There's a dfference? Damn.,1
mark Ya! Dick head old man!,1
i hate people who update their fb status more than once a day unless absolutely necessary...tweets-thats what they're for!,1
damn.,1
So people are just ignoring me. :-( That sucks big time. LOL. Especially when I thought we were better than that. I see...I see..,1
Damn you to hell for getting my hopes up. I though you were talking about Daley.,1
LMAO. I was very confused. What a bitch she is.,1
I never said anything about lovin ya  dick cheese  just that I say your name alot  probable with fuck in there somewhere,1
not on your life  dick-tongue,1
crutches suck big time. i hate them lol. hope you get better soon! :P,1
esp. if someone is working for an employer supportive of gay rights  seems wrong for someone to then not show up to work.,1
regarding you and your tea obsession  you have become SO GAY  break out the Thermite man!!!!!  Shape up,1
the only show more thug is the nigga who be in the woods eating beetles and drinking his piss! that niggas GANGSTA!,1
 :-)  My line in the sand: watching shows on my computer screen. HATE it. w/42 inch plasma & groovy sound  you can never go back.,1
what a fucking bitch.,1
As opposed to a non fucking fuck?,1
attention whore.,1
/emo damn you.,1
Dick Clark looked sloshed last night? I was thinking animatronic.,1
This bad gay works for a company that likes to write people up for sneezing.,1
Fat Tire. Steak Taquitos. RocketTransfer.com. AJ's on Court in DSM.,1
losing winter insulation is one of the horrific side effects of Biggest Loser that nobody warns you about. It's brutal!,1
I hate "Rag and Bone" so much.,1
emo-hair+hip hop-fitted hat,1
I would not be proud of that. That just means you're a whore or a polygamist.,1
if he's upset with Brandyn's work area I'd hate to see wha he thinks of mine :P,1
Whoa. Marc Blucas' new hair is a fucking crime against humanity. The horror. From loveable goof to douchebag  instantly.,1
Unfortunately  I can't take credit for that blog-- I found it while surfing the 'net at 4am and laughed my ass off!,1
P.S. "Fuckitty fuck fuck" is def. worse to say in a Holy Place. Especially if you're Catholic.,1
also let him know his Irish accent sucks in some of the podcasts,1
I hate .... you .... zzzzzzzz,1
Hey... Stop twitting and post a damn blog!,1
http://twitpic.com/qtt0 - O.O bingo is waaaaay to hard for me. hate it. i wanna fuck it..wait thats didnt come out right,1
xD! i know. hmm ....i wonder how it feels like to fuck bingo  hard .....hmmmm  i guss i'll never know D':,1
oh youuuu little bitch. Just keep your winter gloves away from your zipper and i'm sure you'll be fine.,1
not to sound amazingly  astoundingly gay (not that that's bad) but you sound like a man in desperate need of a few pillow shams,1
as much as i hate auto-DM's  i also check out links if they're music related.,1
I'm blocking you because you have no value. Go back to telemarketing  or some other loser marketing scheme.,1
If only Edward and Bella were slightly less emo :),1
@scanman and @asthepumpturns. Yeah  I am a mean mean person. Horribly judgemental towards one specific victim. Poor guy. Retard.,1
damn it.,1
NO. You're in BATH. You worked your ASS off for this. You're coming home to GREAT THINGS. Have FUN FUN FUN. NOW.,1
your mother's a bitch.,1
that sucks for your teacher. poor guy. isn't your class full of adults? do they act mature like adults are supposed to?,1
fuck yeah!!! That is so far above just not failing!!,1
FUCK.,1
fuck yeah!!,1
well  it is gay hippie stoner music,1
aw man that sucks!,1
Oh no! Everyone ok? Damn you rain! Ruining my BFFOT's day!!!,1
WHO CARES I HATE THEM! FTW! Knitting and crocheting before bed &lt;3,1
damn.,1
*sigh* oh  Karrine. You said the phrase "Sluts with Butts" on a site called MomLogic.com. You fuck'n rule! :) LMAO,1
Rockets... damn. makes me wanna turn ne-yo's gay ass off my tv and just sit here.,1
wow that really sucks. LOL.,1
that sucks  I know he was looking forward to that hook up...,1
fuck yeah. swing by sometime (after the 17th) and i'll take you to rocco's. yeah  think about that.,1
i hate her in every movie. she has one look. you know the look haha,1
Read your post  "Sincerity Sucks."  Thank you! I feel less guilty for holding certain "sincere" people accountable for actions,1
Maybe they're looking for Carl!!!  That damn Carl.,1
Fat Baby drinkinggg and listening to Duffy's band,1
p.s. i hate you :),1
I should brush my bangs over my eyes and join you in emo grief.,1
It sucks :(,1
yeah I hate this bitch and I'm glad the chief killed that other dude!,1
@Heylin1234 oooh shit i forgot what i was gonna tell y'all -_O UMMM oopsie...ugh i hate my short term memory,1
With the departure of the Sonics  I've adopted them as my squad. I still fuck w/ CP3 and the Hornets  but I gotta go Pacific NW.,1
Damn straight.,1
Have you seen his ugly ass? he IS the phantom. Women wouldnt sleep with him if he didn't woo us with melodies and faux-mance,1
DAMN HO  You sick as FUCK!!!,1
Jesus fucking h Christ!!!!,1
fuck you  change your name. Do you know who I am? (yeah  neither does my mom.),1
to be specific he didnt choke her (right?) he bit her on the back while banging her in the ass. (just to be clear)... :),1
still got that ass whooped haha.,1
go cowboys!!!! Yup I said it. Two tears in a bucket.. Fuck it lol,1
go fuck yourself.,1
cause i just need to get my mind away from all the bullshit out here..im bousta say fuck doin music...just promote others...,1
i mean damn don can you get back to ya own brother?!?!?,1
dick van dyke is way cooler too.,1
You kidding  I bloody hate anime  and I liked Bleach.,1
Not necessarily  while I do not agree with hitlers actions  he was a damn good general  and got germany out of a depression that,1
I'll love him in the biblical sense  just as soon as they chop his emo hair off.,1
u whore...,1
Quit the gay ex and you wouldt sleep so much,1
fuck you man  I'm a vegetarian today! That just makes it harder.,1
HAHAHA. tom cruise "I WILL FUCK YOU UP",1
That album is the fucking shit.,1
yes? Yes? Fucking YES?,1
@folub i'm hammered and want you both at Hot Damn.,1
Y'know  it's very stereotyped emo.. I know plenty of older people who follow the trend / cult the whole way.,1
DION WHAT THE FUCK YOU SAYIN? LOL.,1
: Dude  you're gonna hate me! Here... more T-shirts for da T-shirt lovers : - http://snurl.com/8fhdw  : ),1
- damn you and your constant banoffee pie mentions!! Very tempting LOL,1
Fucking pallys. I learned to hate them playing Warcraft III. And fuck rogues too while we're at it.,1
Hell yeah! With their invisible sneaking nonsense. I almost want to play as one some time to fuck with people though.,1
I was belting out songs from "Fiddler On The Roof" and "Rocky Horror Picture Show".  I might have been a gay  Jewish man?,1
evilbeet  do u not feel that when u watch jon & kate plus 8 its fucking "in ur face" and purely advertisements?,1
jia..that is dead ass wrong,1
I should round house kick ur al qaeda lookin ass in the face with my flip flops!,1
ok! where is it then? send that bitch to me!! haha!,1
I freakin hate that! For me it's "Hi Rose" Rose is my last name you idiot! LOL,1
your ass needs to be in NYC for that shit!,1
Please do...anything from you my sexy bitch!,1
so i said listen cunt.. i hope your year brings prosperity and happiness. and then i got my gun  and blew her brains out.,1
http://twitpic.com/t47m - Srsly  I hate it.,1
Turns out I hate shopping  too. Way too many sounds and smells. I just want to pee on everything.,1
Just had a big ass waffle breakfast and am catching up on games from 08,1
I DARE DAT ASS 2 SAY SUMTHAN ELSE STUPID U DA STUPID BITCH!,1
FUCK NO I AINT PARTYN LIK DAT JAYLA U STUPID,1
JAYLA U TOK DAT DA WRN WAY MEANIN U WEAR PANTIES ASS ITS NOTHN SEXULA SO DNT BE THANKN DAT,1
N HOW BOT BARBARA GOT ANGIE ASS GUH ME N TELA WAS LAUGHN 2 DAM HARD,1
Judge Chevere at the Daley Center..she's hispanic and a bad ass! Too bad i'd never want to go to law school..,1
 you'll get through it and win in the end. FUCK THAT SHIT IN THE FACE (as ange sez)!,1
you're a bitch.,1
sucks to be you,1
I hate you so much.,1
